local_15min,232,547,1766,1879,3734,4147,4830,6148,6264,6888,8273,8368,8555,8622,8862,9085,9341,9818,avg
2018-04-01 20:30:00-05,0.489,3.08,0.34600000000000003,1.123,0.35200000000000004,2.006,4.722,1.472,0.091,0.41700000000000004,2.211,0.8909999999999999,0.321,1.693,0.259,0.179,1.086,0.481,1.1788333333333334
2018-04-01 20:45:00-05,0.6709999999999999,2.8040000000000003,0.931,0.718,0.287,2.568,2.837,1.3019999999999998,0.071,0.396,2.531,0.953,0.338,2.336,0.258,0.235,1.5659999999999998,1.408,1.2338888888888888
2018-04-01 21:00:00-05,0.481,5.843,0.441,0.685,0.332,2.9210000000000003,2.464,1.281,0.133,0.33399999999999996,2.045,0.882,0.243,1.218,0.269,0.171,1.97,4.152,1.4369444444444446
2018-04-01 21:15:00-05,0.485,3.745,0.272,0.5680000000000001,0.387,10.401,2.028,1.626,0.16699999999999998,0.32299999999999995,1.6740000000000002,0.977,0.244,0.475,0.262,0.236,1.094,3.248,1.5673333333333332
2018-04-01 21:30:00-05,0.873,1.9680000000000002,0.301,0.602,0.373,9.133,1.5630000000000002,1.79,0.076,0.40700000000000003,1.7380000000000002,1.169,0.243,0.485,0.261,0.22,0.91,2.99,1.3945555555555553
2018-04-01 21:45:00-05,0.978,2.1,0.527,1.2770000000000001,0.276,4.8950000000000005,1.703,1.934,0.129,0.264,1.865,1.198,0.363,0.465,0.227,0.185,1.517,2.978,1.2711666666666668
2018-04-01 22:00:00-05,0.693,4.033,0.7490000000000001,0.861,0.275,2.9539999999999997,6.36,1.539,0.208,0.226,1.604,0.955,0.328,1.248,0.187,0.235,1.8530000000000002,1.157,1.4147222222222224
2018-04-01 22:15:00-05,0.574,2.9739999999999998,0.396,0.603,1.081,2.148,5.287999999999999,1.259,0.13699999999999998,0.247,1.751,0.922,0.234,4.682,0.17,0.638,1.021,0.524,1.369388888888889
2018-04-01 22:30:00-05,0.695,12.717,0.379,0.454,1.2990000000000002,1.9,1.035,1.0490000000000002,0.076,0.39299999999999996,1.6569999999999998,0.873,0.223,2.486,0.126,0.293,1.412,0.466,1.5296111111111113
2018-04-01 22:45:00-05,0.878,12.251,0.6729999999999999,0.569,1.372,1.6700000000000002,0.728,1.054,0.12,0.281,1.6,0.945,0.225,1.325,0.253,0.214,1.507,0.5539999999999999,1.456611111111111
2018-04-01 23:00:00-05,0.7390000000000001,4.939,1.308,0.6709999999999999,1.442,1.529,0.5730000000000001,1.108,0.18600000000000005,0.22899999999999998,1.65,0.8340000000000001,0.237,0.381,0.229,0.194,1.7530000000000001,1.798,1.1000000000000003
2018-04-01 23:15:00-05,0.731,3.07,0.862,0.49200000000000005,0.5660000000000001,1.7020000000000002,0.621,0.831,0.073,0.369,1.982,0.912,0.44,0.333,0.15,0.239,0.997,1.992,0.9089999999999999
