local_15min,547,1766,1879,2931,3734,4147,4830,6148,6264,8273,8862,9341,9818,avg
2018-06-02 03:45:00-05,0.6970000000000001,0.348,0.8490000000000001,0.968,0.782,0.76,0.41,0.496,0.151,2.242,0.047,0.458,0.33,0.6567692307692308
2018-06-02 04:00:00-05,0.6950000000000001,0.452,0.6920000000000001,1.335,0.6409999999999999,0.6779999999999999,0.586,0.47,0.25,1.3090000000000002,0.047,0.443,0.33,0.6098461538461538
2018-06-02 04:15:00-05,0.6539999999999999,0.301,0.611,1.224,0.597,0.8220000000000001,0.461,0.335,0.166,1.062,0.047,0.669,0.327,0.5596923076923077
2018-06-02 04:30:00-05,0.6900000000000001,0.322,0.795,1.182,0.515,1.115,0.257,0.4,0.149,2.296,0.047,0.516,0.375,0.666076923076923
2018-06-02 04:45:00-05,0.698,0.273,0.763,1.231,0.513,1.351,0.34400000000000003,0.446,0.212,1.44,0.165,0.414,0.33,0.629230769230769
2018-06-02 05:00:00-05,0.675,0.338,0.6689999999999999,1.0759999999999998,0.5579999999999999,1.376,0.369,0.414,0.151,1.5590000000000002,0.161,0.58,0.33,0.635076923076923
2018-06-02 05:15:00-05,0.675,0.259,0.774,0.885,0.627,0.902,0.373,0.405,0.197,1.693,0.126,0.5479999999999999,0.332,0.5996923076923077
2018-06-02 05:30:00-05,0.7689999999999999,0.399,0.73,0.897,0.623,0.7529999999999999,0.428,0.466,0.22,1.295,0.047,0.54,0.331,0.5767692307692307
2018-06-02 05:45:00-05,0.6920000000000001,0.361,0.615,1.015,0.536,0.6659999999999999,0.42100000000000004,0.397,0.15,1.222,0.047,0.56,0.328,0.5392307692307692
2018-06-02 06:00:00-05,0.7200000000000001,0.402,0.7789999999999999,1.197,0.511,0.79,0.512,0.52,0.204,2.14,0.047,0.413,0.329,0.6587692307692308
2018-06-02 06:15:00-05,0.7200000000000001,0.256,0.797,1.186,0.511,0.7819999999999999,0.38799999999999996,0.469,0.155,1.69,0.234,0.5,0.341,0.6176153846153846
2018-06-02 06:30:00-05,0.7679999999999999,0.35700000000000004,0.6769999999999999,1.262,0.51,0.8079999999999999,0.38,0.379,0.15,1.429,0.268,0.659,0.364,0.6162307692307694
2018-06-02 06:45:00-05,0.759,0.259,0.644,1.254,0.528,0.882,0.255,0.5770000000000001,0.227,1.853,0.153,0.4520000000000001,0.328,0.6285384615384615
2018-06-02 07:00:00-05,3.5610000000000004,0.338,0.629,1.06,0.626,1.496,0.41100000000000003,0.466,0.221,2.198,0.539,0.534,0.373,0.9578461538461538
2018-06-02 07:15:00-05,2.7,0.272,0.6369999999999999,0.935,0.621,1.5659999999999998,0.498,0.452,0.15,1.406,0.322,1.2890000000000001,0.328,0.8596923076923075
2018-06-02 07:30:00-05,7.976,0.422,0.608,0.918,0.55,1.023,0.569,0.579,0.147,2.106,0.45,1.158,0.33,1.295076923076923
2018-06-02 07:45:00-05,7.5230000000000015,0.396,0.609,0.934,0.574,0.8329999999999999,0.495,0.515,0.209,3.199,0.35200000000000004,1.3330000000000002,0.327,1.3306923076923078
2018-06-02 08:00:00-05,7.377000000000001,0.331,0.916,1.177,0.603,0.915,0.4950000000000001,0.481,0.15,2.805,0.339,1.0459999999999998,0.695,1.3330769230769233
