local_15min,232,547,1766,1879,3734,4147,4830,6148,6264,6888,8273,8555,8862,9085,9341,9818,avg
2018-05-02 05:30:00-05,0.402,0.8590000000000001,0.384,0.7769999999999999,0.605,1.4809999999999999,0.511,0.7120000000000001,0.13699999999999998,0.35900000000000004,1.081,0.269,0.18600000000000005,0.22,0.48200000000000004,0.315,0.5487500000000001
2018-05-02 05:45:00-05,0.476,1.1740000000000002,0.375,0.68,0.44,1.3459999999999999,0.5720000000000001,0.6920000000000001,0.073,0.304,0.991,0.256,0.266,0.163,0.369,0.403,0.5362500000000001
2018-05-02 06:00:00-05,0.594,4.0790000000000015,0.304,1.3690000000000002,0.386,1.5600000000000005,0.7110000000000001,0.917,0.108,0.289,0.979,0.332,0.281,0.271,0.506,0.331,0.8135625000000002
2018-05-02 06:15:00-05,0.693,0.8290000000000001,0.25,1.414,0.294,1.568,1.1409999999999998,0.7090000000000001,0.106,0.272,0.977,0.17,0.122,0.157,0.51,0.397,0.6005625
2018-05-02 06:30:00-05,0.575,0.828,0.315,0.7609999999999999,0.282,1.599,0.8019999999999999,0.685,0.165,0.33,0.984,0.206,0.14800000000000002,1.635,0.478,0.464,0.6410625
2018-05-02 06:45:00-05,0.715,0.8540000000000001,0.606,0.79,0.28,1.9480000000000002,0.84,0.653,0.07200000000000001,0.35600000000000004,1.019,0.212,0.166,1.126,0.462,0.395,0.655875
2018-05-02 07:00:00-05,0.816,0.892,1.124,0.83,0.279,2.824,0.779,0.731,0.07200000000000001,0.235,0.862,0.312,0.166,0.529,1.004,1.032,0.7804374999999999
2018-05-02 07:15:00-05,1.204,0.85,0.7,1.162,0.324,1.884,0.6920000000000001,0.601,0.136,0.28800000000000003,0.952,0.235,0.063,0.518,0.999,2.634,0.8276249999999999
2018-05-02 07:30:00-05,0.775,0.797,0.313,1.018,0.414,1.834,0.6970000000000001,0.684,0.07200000000000001,0.343,1.331,0.279,0.15,0.5539999999999999,0.7979999999999999,1.132,0.6994374999999999
2018-05-02 07:45:00-05,0.652,0.8569999999999999,0.413,2.6680000000000006,0.472,2.064,0.928,0.8270000000000001,0.103,0.326,1.7719999999999998,0.125,0.166,0.494,0.609,1.5730000000000002,0.8780625
2018-05-02 08:00:00-05,0.7509999999999999,1.8760000000000003,0.8109999999999999,2.206,0.466,2.51,1.1840000000000002,0.652,0.107,0.30900000000000005,2.584,0.25,0.166,0.35700000000000004,0.8440000000000001,1.426,1.0311875000000001
2018-05-02 08:15:00-05,0.862,1.786,0.254,1.616,0.394,3.2250000000000005,1.104,0.723,0.16699999999999998,0.404,2.7310000000000003,0.17800000000000002,0.059,0.496,1.1110000000000002,1.574,1.0427499999999998
2018-05-02 08:30:00-05,0.627,2.354,0.358,1.761,0.35100000000000003,2.795,0.8300000000000001,0.847,0.073,0.426,3.458,0.303,0.209,0.371,0.9840000000000001,1.5,1.0779375
2018-05-02 08:45:00-05,0.818,2.146,0.386,1.588,0.52,2.556,1.085,0.868,0.183,0.451,2.5980000000000003,0.341,0.16699999999999998,0.417,1.162,1.57,1.0535
2018-05-02 09:00:00-05,0.655,2.109,0.4370000000000001,2.043,0.565,2.3890000000000002,0.544,1.019,0.138,0.326,2.468,0.16,0.05,1.097,1.092,0.889,0.9988125
